order_id,customer_id,restaurant_id,order_date,payment_method,order_status,total_amount
19303,389,41,2025-12-25,UPI,Cancelled,729.86
19304,280,92,2025-04-15,Card,Delivered,1748.39
19305,829,23,2025-01-08,UPI,Cancelled,1360.39
19306,53,95,2025-07-01,UPI,Delivered,2221.17
19307,568,51,2025-12-22,UPI,Cancelled,645.3
19308,16,39,2025-03-23,Card,Cancelled,303.46
19309,338,46,2025-04-11,Cash,Cancelled,364.41
19310,267,22,2025-04-19,UPI,Cancelled,2793.7
19311,28,84,2025-02-15,Cash,Cancelled,1629.77
19312,909,24,2025-06-27,UPI,Delivered,1350.14
19313,731,91,2025-03-14,UPI,Cancelled,2061.24
19314,118,40,2025-12-23,Card,Delivered,2797.85
19315,660,72,2025-10-02,UPI,Delivered,1156.87
19316,735,30,2025-10-12,UPI,Delivered,2169.63
19317,158,63,2025-10-25,UPI,Cancelled,2927.45
19318,95,50,2025-05-29,Cash,Cancelled,1588.86
19319,28,72,2025-09-26,UPI,Delivered,2985.64
19320,846,68,2025-08-08,Card,Cancelled,2406.45
19321,927,5,2025-09-18,Cash,Delivered,660.91
19322,84,13,2025-03-03,UPI,Delivered,2494.88
19323,260,5,2025-10-23,Card,Cancelled,1107.51
19324,279,16,2025-03-19,UPI,Delivered,1699.37
19325,914,65,2025-07-08,Cash,Delivered,177.13
19326,746,16,2025-01-21,Cash,Delivered,347.64
19327,388,74,2025-01-23,Cash,Cancelled,1708.02
19328,961,96,2025-09-04,Card,Delivered,787.91
19329,205,69,2025-09-15,UPI,Delivered,776.61
19330,609,43,2025-05-23,UPI,Delivered,1984.31
19331,758,74,2025-09-06,Card,Cancelled,2743.37
19332,317,24,2025-03-10,Card,Cancelled,1867.61
19333,345,64,2025-04-07,UPI,Cancelled,2420.11
19334,252,63,2025-01-31,Card,Delivered,2137.75
19335,421,31,2025-04-26,UPI,Delivered,1115.49
19336,342,14,2025-12-20,Cash,Delivered,856.62
19337,836,88,2025-11-24,UPI,Delivered,2367.66
19338,65,100,2025-01-31,UPI,Delivered,2929.9
19339,264,8,2025-08-22,Cash,Delivered,1181.6
19340,261,49,2025-03-27,Card,Delivered,2357.86
19341,167,16,2025-12-09,Card,Delivered,2313.83
19342,87,16,2025-02-08,Cash,Delivered,1776.98
19343,568,46,2025-05-10,UPI,Cancelled,2393.85
19344,679,78,2025-02-19,UPI,Delivered,2292.22
19345,791,83,2025-01-21,Card,Cancelled,538.03
19346,723,56,2025-09-22,Card,Delivered,2538.08
19347,179,75,2025-12-12,Card,Cancelled,2266.37
19348,765,11,2025-12-02,Cash,Delivered,1970.23
19349,253,74,2025-07-11,UPI,Cancelled,211.86
19350,894,16,2025-07-11,Cash,Cancelled,159.15
19351,619,76,2025-04-26,UPI,Delivered,2611.45
19352,314,37,2025-01-05,Cash,Delivered,1305.32
19353,957,49,2025-10-25,UPI,Cancelled,1009.74
19354,300,43,2025-08-05,UPI,Delivered,956.3
19355,272,83,2025-04-14,UPI,Cancelled,1621.12
19356,646,29,2025-04-17,Card,Delivered,1233.52
19357,212,37,2025-04-18,UPI,Delivered,1267.39
19358,646,7,2025-01-07,UPI,Delivered,1440.26
19359,737,26,2025-12-19,Card,Cancelled,782.02
19360,622,12,2025-06-23,UPI,Cancelled,2680.61
19361,576,51,2025-07-25,Card,Cancelled,1376.65
19362,491,19,2025-09-16,UPI,Cancelled,721.08
19363,848,61,2025-10-28,Cash,Delivered,721.04
19364,403,24,2025-05-19,Cash,Cancelled,2623.57
19365,844,80,2025-03-25,UPI,Delivered,2953.81
19366,559,92,2025-12-05,Card,Cancelled,894.61
19367,84,8,2025-09-07,Card,Delivered,500.28
19368,441,24,2025-04-09,UPI,Cancelled,504.23
19369,896,10,2025-09-26,UPI,Delivered,884.66
19370,156,96,2025-05-25,UPI,Delivered,1184.1
19371,770,12,2025-09-05,Card,Delivered,1192.14
19372,540,16,2025-02-14,Card,Cancelled,2185.58
19373,193,27,2025-12-21,Card,Cancelled,2057.12
19374,946,89,2025-12-11,UPI,Cancelled,2388.39
19375,417,81,2025-12-15,Card,Cancelled,471.99
19376,676,39,2025-07-18,UPI,Cancelled,375.14
19377,816,31,2025-07-07,Cash,Cancelled,496.29
19378,983,67,2025-02-09,Cash,Cancelled,942.95
19379,726,35,2025-07-01,Cash,Cancelled,1213.83
19380,797,58,2025-12-31,Cash,Cancelled,2956.47
19381,582,5,2025-03-11,Card,Delivered,532.47
19382,579,1,2025-02-06,Card,Cancelled,1063.88
19383,892,25,2025-01-06,UPI,Delivered,2133.21
19384,575,91,2025-09-29,Cash,Delivered,564.06
19385,79,1,2025-10-20,UPI,Delivered,913.88
19386,475,81,2025-01-03,Card,Delivered,784.96
19387,385,51,2025-06-25,Cash,Delivered,1880.81
19388,51,62,2025-05-18,Card,Delivered,308.13
19389,949,44,2025-10-12,Card,Cancelled,1954.8
19390,374,93,2025-12-27,Cash,Cancelled,2094.72
19391,980,13,2025-11-29,Cash,Delivered,2956.65
19392,354,2,2025-08-07,Cash,Cancelled,616.42
19393,284,22,2025-07-11,UPI,Cancelled,2899.84
19394,229,65,2025-05-12,Cash,Delivered,1165.12
19395,569,81,2025-08-27,UPI,Delivered,2479.12
19396,154,99,2025-08-23,Cash,Delivered,1731.91
19397,830,26,2025-09-27,Card,Cancelled,1900.52
19398,556,69,2025-03-31,Card,Cancelled,571.48
19399,952,23,2025-04-01,Card,Delivered,1608.92
19400,985,55,2025-06-01,UPI,Delivered,2151.18
19401,208,16,2025-08-31,UPI,Delivered,1941.79
19402,325,76,2025-10-18,Cash,Cancelled,2863.7
19403,911,17,2025-11-24,Cash,Delivered,493.96
19404,550,87,2025-06-12,Card,Delivered,2629.19
19405,131,36,2025-12-04,UPI,Cancelled,1603.42
19406,292,76,2025-11-17,UPI,Cancelled,959.03
19407,99,89,2025-07-23,Card,Cancelled,2501.39
19408,948,51,2025-06-03,Cash,Delivered,2333.49
19409,16,15,2025-12-28,Card,Cancelled,2547.33
19410,144,53,2025-01-07,Card,Cancelled,1732.09
19411,77,80,2025-07-09,Card,Delivered,1764.85
19412,25,21,2025-03-07,UPI,Cancelled,1089.84
19413,553,23,2025-12-01,Card,Cancelled,2682.5
19414,815,12,2025-10-24,UPI,Delivered,2096.97
19415,244,64,2025-12-16,UPI,Delivered,1217.76
19416,340,11,2025-04-04,Cash,Delivered,2163.25
19417,158,52,2025-04-09,Card,Delivered,2681.43
19418,160,98,2025-07-24,Cash,Delivered,877.34
19419,859,6,2025-10-07,UPI,Cancelled,1405.92
19420,990,38,2025-06-01,Card,Cancelled,586.55
19421,697,70,2025-04-24,Card,Delivered,1379.76
19422,584,9,2025-03-01,Card,Delivered,1184.07
19423,306,72,2025-11-13,Cash,Cancelled,1141.75
19424,475,30,2025-02-12,UPI,Cancelled,1291.34
19425,49,30,2025-07-17,Card,Delivered,1458.98
19426,963,45,2025-01-23,UPI,Cancelled,605.72
19427,783,32,2025-07-24,UPI,Delivered,564.71
19428,623,63,2025-12-15,Cash,Delivered,872.56
19429,717,56,2025-08-30,UPI,Cancelled,850.03
19430,825,73,2025-11-05,Cash,Delivered,2599.25
19431,754,63,2025-02-24,Cash,Cancelled,808.03
19432,670,91,2025-07-03,Card,Cancelled,1110.16
19433,94,96,2025-05-07,Card,Delivered,788.75
19434,600,41,2025-02-28,Card,Delivered,754.15
19435,648,48,2025-03-23,Cash,Cancelled,727.01
19436,607,47,2025-01-07,Cash,Delivered,2319.15
19437,674,9,2025-03-17,Cash,Cancelled,1233.96
19438,742,55,2025-12-10,Card,Cancelled,507.69
19439,594,33,2025-08-01,Card,Cancelled,1587.91
19440,234,56,2025-07-08,Card,Cancelled,1084.59
19441,3,85,2025-04-03,Card,Delivered,2887.59
19442,853,9,2025-04-13,Cash,Cancelled,896.74
19443,549,13,2025-05-16,UPI,Delivered,1898.35
19444,665,31,2025-02-23,Card,Cancelled,269.04
19445,692,97,2025-07-17,Cash,Delivered,748.81
19446,11,20,2025-12-11,Card,Delivered,703.54
19447,393,54,2025-02-02,UPI,Delivered,2188.48
19448,921,46,2025-03-10,UPI,Cancelled,2544.82
19449,422,77,2025-10-24,UPI,Delivered,2110.83
19450,406,48,2025-01-18,Card,Cancelled,2011.07
19451,873,84,2025-08-31,UPI,Cancelled,2664.24
19452,990,55,2025-01-06,Card,Cancelled,2873.63
19453,942,93,2025-09-10,Cash,Delivered,574.65
19454,358,55,2025-01-20,UPI,Delivered,791.12
19455,276,77,2025-11-18,Cash,Cancelled,1895.4
19456,8,19,2025-05-25,Cash,Delivered,2744.35
19457,663,37,2025-04-28,UPI,Cancelled,2282.07
19458,733,30,2025-05-08,Card,Cancelled,2063.67
19459,482,30,2025-09-02,UPI,Delivered,2256.64
19460,241,93,2025-06-11,UPI,Delivered,2624.92
19461,219,89,2025-09-05,UPI,Delivered,2084.13
19462,68,52,2025-03-27,Cash,Cancelled,1014.68
19463,557,41,2025-12-16,Cash,Cancelled,2157.69
19464,52,100,2025-07-15,Cash,Delivered,1151.1
19465,411,49,2025-12-25,Card,Cancelled,2595.14
19466,236,65,2025-02-23,UPI,Cancelled,1839.56
19467,86,93,2025-09-23,UPI,Cancelled,2267.33
19468,447,80,2025-05-23,UPI,Cancelled,837.38
19469,569,15,2025-08-04,Card,Cancelled,182.27
19470,731,62,2025-06-23,UPI,Cancelled,415.24
19471,605,23,2025-01-08,Cash,Delivered,171.13
19472,195,7,2025-11-19,Card,Cancelled,1195.02
19473,146,50,2025-11-06,Card,Cancelled,2406.06
19474,16,80,2025-08-12,Cash,Delivered,2511.34
19475,846,94,2025-03-01,UPI,Delivered,2214.57
19476,816,1,2025-07-19,Card,Cancelled,2455.01
19477,627,92,2025-06-07,Cash,Delivered,2951.52
19478,217,53,2025-12-08,Card,Delivered,1825.35
19479,151,96,2025-12-18,Card,Delivered,2762.23
19480,443,54,2025-06-17,Cash,Cancelled,2624.55
19481,351,23,2025-03-06,Card,Delivered,2343.74
19482,521,100,2025-06-06,Cash,Cancelled,1718.35
19483,236,13,2025-09-14,UPI,Delivered,2414.63
19484,905,96,2025-06-14,Cash,Delivered,1307.79
19485,460,43,2025-10-06,UPI,Delivered,425.77
19486,772,61,2025-05-05,Card,Delivered,175.11
19487,35,28,2025-09-09,Card,Delivered,442.04
19488,67,99,2025-11-08,UPI,Cancelled,1684.25
19489,515,18,2025-09-24,Cash,Delivered,1353.85
19490,507,47,2025-04-14,UPI,Delivered,2307.74
19491,673,50,2025-05-15,Cash,Cancelled,2965.63
19492,236,62,2025-09-14,Cash,Delivered,2164.75
19493,4,2,2025-06-30,Cash,Cancelled,1829.49
19494,419,94,2025-07-05,Card,Delivered,1953.32
19495,728,11,2025-05-03,Card,Delivered,1610.11
19496,36,28,2025-04-22,Cash,Delivered,2955.98
19497,593,64,2025-03-21,UPI,Cancelled,1970.75
19498,152,84,2025-06-28,Cash,Delivered,2376.48
19499,561,29,2025-10-11,UPI,Cancelled,594.36
19500,997,43,2025-09-28,Card,Cancelled,166.8
19501,100,88,2025-09-23,Cash,Delivered,2097.41
19502,669,31,2025-11-01,Cash,Cancelled,1902.54
19503,460,74,2025-03-05,Cash,Delivered,1463.66
19504,529,18,2025-04-25,Card,Delivered,2546.55
19505,217,18,2025-11-17,Card,Cancelled,1286.39
19506,205,58,2025-12-25,Card,Cancelled,401.82
19507,361,84,2025-10-07,Card,Delivered,2696.79
19508,558,51,2025-03-26,Card,Cancelled,2615.33
19509,512,30,2025-11-15,Card,Cancelled,283.37
19510,443,94,2025-06-02,Cash,Cancelled,1373.46
19511,349,15,2025-06-23,Cash,Delivered,2128.65
19512,3,19,2025-08-29,Card,Delivered,2308.04
19513,876,27,2025-12-11,Cash,Cancelled,2985.88
19514,695,65,2025-04-16,UPI,Delivered,1751.27
19515,607,82,2025-07-22,Card,Cancelled,2280.79
19516,108,66,2025-01-31,UPI,Delivered,2514.79
19517,760,7,2025-01-24,UPI,Cancelled,1680.3
19518,228,18,2025-07-21,UPI,Cancelled,1651.52
19519,513,88,2025-11-28,UPI,Delivered,696.3
19520,860,7,2025-12-06,Card,Cancelled,1160.25
19521,761,38,2025-12-22,UPI,Delivered,1392.99
19522,900,94,2025-10-08,Card,Delivered,2136.79
19523,707,50,2025-03-27,Card,Cancelled,2646.31
19524,185,95,2025-10-17,Card,Delivered,2532.35
19525,871,71,2025-03-29,Cash,Delivered,310.08
19526,90,6,2025-10-17,UPI,Delivered,1796.8
19527,34,64,2025-06-28,Cash,Delivered,2239.41
19528,891,21,2025-03-28,UPI,Delivered,2896.67
19529,548,78,2025-05-24,Card,Delivered,697.89
19530,167,93,2025-11-11,Cash,Cancelled,2613.52
19531,737,54,2025-10-14,Cash,Cancelled,2161.96
19532,447,39,2025-11-07,Card,Cancelled,2754.58
19533,563,76,2025-12-09,UPI,Delivered,606.17
19534,410,60,2025-02-07,Card,Cancelled,1054.14
19535,787,71,2025-08-14,Card,Cancelled,2383.74
19536,838,65,2025-02-25,Card,Delivered,979.08
19537,404,85,2025-04-23,Cash,Cancelled,410.75
19538,616,45,2025-06-06,Cash,Delivered,177.26
19539,821,95,2025-12-03,Cash,Cancelled,2310.65
19540,200,63,2025-03-10,Card,Delivered,504.17
19541,30,76,2025-04-18,UPI,Cancelled,1891.17
19542,797,49,2025-06-15,Cash,Cancelled,804.65
19543,740,34,2025-06-26,Cash,Delivered,1991.48
19544,786,100,2025-05-26,Card,Cancelled,224.49
19545,822,9,2025-11-25,Card,Delivered,951.16
19546,953,56,2025-09-20,UPI,Cancelled,583.3
19547,521,33,2025-05-03,Cash,Delivered,2410.93
19548,751,30,2025-02-23,Cash,Cancelled,2361.69
19549,55,93,2025-08-27,UPI,Cancelled,2159.91
19550,129,71,2025-06-27,Card,Cancelled,1954.45
19551,64,88,2025-07-05,Cash,Cancelled,1145.77
19552,272,75,2025-10-22,Cash,Delivered,883.48
19553,703,10,2025-02-12,UPI,Cancelled,679.49
19554,843,90,2025-05-21,Card,Delivered,1557.63
19555,426,95,2025-01-09,Card,Delivered,1390.27
19556,24,25,2025-06-20,Cash,Delivered,2540.91
19557,699,34,2025-07-13,Cash,Delivered,561.98
19558,492,6,2025-02-04,Card,Cancelled,1047.02
19559,671,34,2025-09-10,Cash,Delivered,714.93
19560,349,49,2025-06-27,Card,Delivered,1544.96
19561,976,19,2025-03-18,Cash,Delivered,2735.28
19562,622,62,2025-05-28,Card,Cancelled,976.47
19563,251,83,2025-05-01,UPI,Cancelled,388.09
19564,870,1,2025-12-10,Card,Cancelled,2696.27
19565,847,28,2025-08-08,Cash,Cancelled,2707.51
19566,321,39,2025-03-27,Card,Delivered,1473.98
19567,490,29,2025-09-16,UPI,Delivered,1794.7
19568,102,52,2025-01-02,UPI,Cancelled,2379.7
19569,489,27,2025-02-07,Card,Delivered,2934.53
19570,167,73,2025-03-21,UPI,Delivered,2823.17
19571,654,44,2025-05-16,UPI,Cancelled,1240.07
19572,186,59,2025-06-22,Cash,Delivered,2441.37
19573,234,93,2025-11-03,Cash,Cancelled,2806.29
19574,527,24,2025-03-13,Cash,Cancelled,500.4
19575,467,18,2025-12-15,Card,Cancelled,2118.53
19576,649,29,2025-08-06,UPI,Delivered,2909.25
19577,324,93,2025-05-06,Cash,Delivered,2882.26
19578,179,49,2025-05-01,Cash,Cancelled,494.82
19579,36,56,2025-11-23,Card,Cancelled,862.23
19580,751,17,2025-02-14,Card,Cancelled,1608.69
19581,512,17,2025-03-03,Card,Delivered,1302.63
19582,983,92,2025-01-19,Card,Cancelled,1172.53
19583,171,7,2025-12-14,Cash,Delivered,2870.95
19584,307,56,2025-03-04,Cash,Cancelled,1308.74
19585,617,75,2025-02-01,UPI,Cancelled,1045.18
19586,300,2,2025-08-12,Card,Delivered,2340.76
19587,607,89,2025-11-12,Card,Delivered,955.86
19588,386,46,2025-06-16,Card,Delivered,256.48
19589,542,44,2025-11-18,Card,Delivered,2655.42
19590,740,46,2025-10-23,UPI,Cancelled,401.38
19591,629,100,2025-06-17,Card,Cancelled,1941.04
19592,681,23,2025-04-06,Cash,Delivered,943.63
19593,293,94,2025-05-15,Cash,Delivered,1995.89
19594,582,27,2025-08-15,Cash,Delivered,1259.14
19595,775,73,2025-04-05,Card,Cancelled,223.8
19596,223,96,2025-10-27,Cash,Cancelled,842.78
19597,233,15,2025-11-05,Cash,Delivered,2871.03
19598,193,18,2025-01-03,UPI,Delivered,2138.78
19599,574,15,2025-11-17,Card,Cancelled,1136.47
19600,868,25,2025-07-08,Card,Delivered,1172.89
19601,806,11,2025-11-17,Card,Delivered,2854.38
19602,14,97,2025-04-22,Cash,Delivered,2574.26
19603,95,21,2025-04-14,UPI,Cancelled,2359.49
19604,411,93,2025-01-10,Card,Cancelled,1081.51
19605,817,59,2025-05-31,Card,Cancelled,1682.43
19606,381,67,2025-09-04,Cash,Cancelled,1438.02
19607,497,71,2025-11-12,UPI,Cancelled,2068.38
19608,574,77,2025-06-13,UPI,Cancelled,2305.64
19609,449,21,2025-12-14,UPI,Cancelled,529.43
19610,861,17,2025-12-25,Cash,Delivered,1858.66
19611,811,56,2025-03-10,Cash,Delivered,832.18
19612,608,51,2025-12-30,Card,Delivered,2142.59
19613,847,84,2025-10-03,Cash,Cancelled,276.5
19614,802,18,2025-10-30,UPI,Delivered,1691.0
19615,941,85,2025-03-16,Cash,Cancelled,1015.06
19616,948,12,2025-11-03,Card,Delivered,1784.27
19617,181,44,2025-11-14,UPI,Cancelled,918.82
19618,710,1,2025-05-17,Cash,Cancelled,794.17
19619,524,14,2025-02-09,UPI,Cancelled,2251.86
19620,266,41,2025-02-14,Card,Cancelled,2778.17
19621,870,63,2025-05-20,UPI,Delivered,2264.48
19622,397,42,2025-12-13,UPI,Cancelled,1771.79
19623,649,65,2025-02-14,Cash,Delivered,921.34
19624,272,74,2025-10-07,UPI,Delivered,2779.31
19625,428,91,2025-03-16,UPI,Cancelled,1152.92
19626,315,54,2025-05-26,UPI,Cancelled,926.82
19627,722,22,2025-08-27,Card,Cancelled,825.09
19628,596,47,2025-03-06,UPI,Delivered,1083.09
19629,848,32,2025-09-25,UPI,Delivered,2251.21
19630,687,61,2025-10-01,UPI,Delivered,316.41
19631,54,65,2025-05-14,UPI,Delivered,2968.44
19632,897,13,2025-04-21,UPI,Cancelled,2588.54
19633,556,4,2025-05-31,UPI,Cancelled,1244.0
19634,201,75,2025-06-30,UPI,Cancelled,1167.88
19635,333,37,2025-12-09,UPI,Cancelled,1689.69
19636,274,42,2025-06-21,UPI,Cancelled,2456.2
19637,538,86,2025-11-04,Cash,Cancelled,202.39
19638,959,95,2025-06-19,UPI,Delivered,2584.0
19639,237,47,2025-12-01,Cash,Delivered,2905.59
19640,814,92,2025-06-01,Cash,Delivered,910.97
19641,874,52,2025-12-23,UPI,Delivered,1806.59
19642,679,44,2025-10-22,Card,Delivered,758.23
19643,670,42,2025-03-31,Cash,Delivered,1600.79
19644,917,21,2025-12-19,Cash,Delivered,2831.43
19645,550,44,2025-02-05,Card,Delivered,1553.87
19646,639,77,2025-06-20,Card,Delivered,1663.74
19647,25,99,2025-04-05,Card,Delivered,2991.4
19648,823,32,2025-09-17,Cash,Delivered,1179.61
19649,562,79,2025-06-27,UPI,Cancelled,2963.43
19650,70,67,2025-12-25,UPI,Cancelled,654.46
19651,18,11,2025-05-09,UPI,Delivered,1355.12
19652,473,78,2025-04-30,UPI,Delivered,2914.79
19653,88,65,2025-11-02,UPI,Delivered,2453.09
19654,258,57,2025-02-06,Card,Cancelled,1922.69
19655,161,100,2025-01-21,Card,Delivered,1335.71
19656,285,57,2025-12-19,Cash,Cancelled,2779.12
19657,282,40,2025-10-02,Cash,Cancelled,1151.42
19658,128,17,2025-10-25,UPI,Delivered,1173.47
19659,679,79,2025-03-10,Cash,Delivered,1723.96
19660,187,28,2025-05-09,Cash,Delivered,2494.01
19661,724,92,2025-07-13,Card,Cancelled,2741.66
19662,918,50,2025-12-19,UPI,Delivered,1124.96
19663,55,31,2025-10-12,Cash,Cancelled,506.81
19664,129,17,2025-07-10,Card,Delivered,242.73
19665,453,94,2025-06-29,Card,Delivered,2745.47
19666,200,60,2025-12-24,Card,Delivered,1088.87
19667,525,53,2025-10-06,Card,Delivered,2466.5
19668,922,32,2025-09-16,Cash,Cancelled,1600.29
19669,80,67,2025-09-13,Card,Delivered,2049.01
19670,350,60,2025-11-19,UPI,Cancelled,1780.06
19671,40,5,2025-01-17,Card,Delivered,2167.42
19672,565,43,2025-04-13,UPI,Cancelled,2514.57
19673,18,28,2025-02-12,Cash,Cancelled,2190.18
19674,63,86,2025-06-04,Card,Delivered,1760.86
19675,766,99,2025-04-29,Cash,Delivered,2020.56
19676,188,11,2025-11-18,Cash,Delivered,695.51
19677,242,90,2025-01-10,Cash,Cancelled,862.99
19678,846,78,2025-01-27,UPI,Cancelled,1349.58
19679,198,8,2025-01-11,Card,Cancelled,1771.56
19680,821,42,2025-07-07,Card,Delivered,2565.48
19681,166,44,2025-06-27,UPI,Delivered,2230.74
19682,354,52,2025-01-28,Cash,Delivered,1306.19
19683,146,74,2025-06-13,Cash,Delivered,2782.4
19684,218,98,2025-04-15,UPI,Delivered,2217.3
19685,911,57,2025-05-19,UPI,Cancelled,1412.51
19686,515,30,2025-04-05,Card,Delivered,1929.2
19687,853,9,2025-03-06,Cash,Cancelled,2009.14
19688,907,84,2025-09-11,UPI,Delivered,2705.31
19689,540,75,2025-02-25,Card,Cancelled,1768.31
19690,981,88,2025-11-01,Cash,Delivered,1941.37
19691,541,1,2025-03-04,Cash,Delivered,397.54
19692,255,53,2025-10-01,UPI,Cancelled,1782.11
19693,299,38,2025-11-24,Card,Cancelled,2851.92
19694,166,24,2025-06-20,Cash,Cancelled,1348.55
19695,454,80,2025-07-30,Cash,Cancelled,1407.8
19696,65,60,2025-06-10,Cash,Delivered,2917.32
19697,442,88,2025-02-13,Card,Delivered,850.08
19698,401,16,2025-10-25,Cash,Delivered,1526.36
19699,873,44,2025-02-15,UPI,Delivered,1964.64
19700,680,36,2025-12-24,Card,Cancelled,734.3
19701,536,39,2025-03-26,Card,Cancelled,2460.86
19702,285,4,2025-12-08,UPI,Delivered,2032.21
19703,987,11,2025-04-18,Card,Delivered,962.73
19704,645,29,2025-06-05,Card,Cancelled,726.79
19705,581,64,2025-05-28,UPI,Delivered,2972.9
19706,46,92,2025-09-26,UPI,Cancelled,2284.15
19707,616,57,2025-05-09,Card,Delivered,2351.7
19708,616,22,2025-03-09,Card,Cancelled,846.12
19709,563,48,2025-06-14,Cash,Cancelled,554.23
19710,720,82,2025-01-06,Card,Cancelled,1668.05
19711,479,12,2025-02-11,Cash,Cancelled,2585.15
19712,672,86,2025-08-12,Card,Delivered,361.48
19713,210,83,2025-06-29,UPI,Delivered,1758.97
19714,956,74,2025-02-04,Card,Delivered,637.02
19715,72,37,2025-01-16,Card,Cancelled,733.93
19716,733,34,2025-08-22,Card,Delivered,1246.85
19717,344,23,2025-08-21,UPI,Delivered,852.74
19718,821,40,2025-01-02,Cash,Cancelled,1744.09
19719,301,65,2025-08-27,Card,Cancelled,1612.72
19720,512,27,2025-08-02,Cash,Delivered,401.04
19721,920,73,2025-04-05,Card,Delivered,2235.45
19722,290,20,2025-09-13,Card,Cancelled,201.43
19723,272,68,2025-07-01,Card,Delivered,274.01
19724,30,13,2025-12-19,UPI,Cancelled,1954.57
19725,887,13,2025-02-27,Card,Cancelled,2300.15
19726,163,27,2025-02-09,Card,Cancelled,567.38
19727,550,61,2025-04-14,Card,Cancelled,1120.58
19728,500,2,2025-12-27,UPI,Delivered,639.93
19729,881,77,2025-08-15,Cash,Delivered,2819.59
19730,397,82,2025-05-11,UPI,Delivered,2636.39
19731,758,100,2025-11-30,UPI,Cancelled,834.06
19732,334,94,2025-04-07,UPI,Cancelled,1652.38
19733,269,83,2025-12-06,UPI,Delivered,2764.95
19734,445,65,2025-04-23,Cash,Cancelled,2213.83
19735,361,3,2025-09-08,UPI,Delivered,2189.62
19736,136,28,2025-01-24,UPI,Delivered,2222.25
19737,443,17,2025-07-23,UPI,Delivered,480.69
19738,470,45,2025-10-07,Cash,Delivered,1505.95
19739,652,26,2025-05-03,UPI,Cancelled,2601.83
19740,371,51,2025-05-23,Card,Delivered,2086.76
19741,13,3,2025-08-05,UPI,Cancelled,1433.51
19742,380,52,2025-09-19,Cash,Delivered,1118.97
19743,631,48,2025-04-27,Cash,Delivered,2547.82
19744,847,69,2025-12-25,Cash,Cancelled,1254.35
19745,692,61,2025-03-20,Cash,Delivered,1797.59
19746,723,71,2025-03-13,Card,Cancelled,1585.63
19747,956,44,2025-03-20,Card,Cancelled,1525.68
19748,924,24,2025-12-02,UPI,Delivered,2445.87
19749,547,56,2025-03-01,Card,Delivered,848.95
19750,855,89,2025-02-09,Cash,Delivered,1760.05
19751,331,83,2025-06-14,Card,Delivered,256.09
19752,843,16,2025-05-19,Card,Cancelled,1847.91
19753,57,79,2025-08-29,UPI,Cancelled,983.85
19754,544,17,2025-08-24,Card,Delivered,1669.94
19755,739,56,2025-12-15,UPI,Delivered,186.47
19756,980,19,2025-11-17,Card,Delivered,1167.61
19757,471,72,2025-04-26,UPI,Cancelled,2312.07
19758,356,3,2025-02-17,UPI,Cancelled,2463.68
19759,880,75,2025-07-08,Cash,Delivered,2018.02
19760,756,63,2025-08-17,Card,Cancelled,2625.51
19761,665,88,2025-08-23,UPI,Delivered,2970.72
19762,797,73,2025-11-04,Cash,Cancelled,1964.38
19763,725,49,2025-03-16,UPI,Delivered,632.22
19764,745,23,2025-11-28,Card,Cancelled,1026.23
19765,361,47,2025-09-10,Card,Cancelled,1363.55
19766,349,55,2025-08-27,UPI,Cancelled,180.54
19767,338,27,2025-02-22,Cash,Cancelled,2172.03
19768,452,59,2025-11-07,Card,Cancelled,562.79
19769,957,24,2025-11-13,UPI,Delivered,686.27
19770,430,40,2025-03-08,Card,Cancelled,2906.08
19771,465,3,2025-06-13,UPI,Delivered,659.51
19772,627,14,2025-11-24,Card,Delivered,1619.19
19773,813,94,2025-11-18,UPI,Delivered,1610.34
19774,703,42,2025-02-02,Card,Delivered,1990.4
19775,652,27,2025-08-18,Card,Cancelled,2308.0
19776,307,68,2025-06-29,UPI,Cancelled,2179.45
19777,405,38,2025-07-24,UPI,Delivered,320.07
