delivery_id,order_id,partner_id,delivery_status,delivery_minutes
17324,12521,191,Late,36
17325,15236,188,Delivered,78
17326,10923,108,Delivered,40
17327,2644,280,Delivered,15
17328,2497,66,Late,53
17329,3692,98,Late,42
17330,3200,72,Late,38
17331,13007,51,Late,53
17332,1440,179,Late,90
17333,5908,199,Late,81
17334,13425,155,Late,49
17335,9506,61,Late,20
17336,5786,200,Delivered,70
17337,7885,242,Delivered,74
17338,19268,218,Late,89
17339,6996,282,Late,17
17340,11980,277,Delivered,50
17341,15064,13,Late,67
17342,2046,13,Delivered,30
17343,12492,252,Delivered,57
17344,13401,51,Late,63
17345,2005,290,Delivered,42
17346,18745,82,Delivered,60
17347,7343,208,Delivered,62
17348,6312,136,Delivered,81
17349,567,72,Late,24
17350,14710,198,Delivered,29
17351,15637,187,Late,69
17352,3414,293,Late,80
17353,1801,145,Delivered,21
17354,6256,269,Delivered,41
17355,7075,218,Late,66
17356,19960,106,Delivered,80
17357,3488,45,Delivered,40
17358,18872,170,Late,36
17359,1864,238,Late,26
17360,2426,281,Delivered,32
17361,8316,50,Late,36
17362,14617,228,Late,45
17363,1856,47,Late,62
17364,5994,113,Delivered,89
17365,11102,192,Delivered,71
17366,6965,6,Late,60
17367,19152,104,Delivered,34
17368,13507,242,Late,33
17369,3378,196,Delivered,28
17370,2660,242,Late,73
17371,1984,57,Delivered,51
17372,16300,39,Delivered,30
17373,13175,31,Delivered,23
17374,53,79,Delivered,69
17375,7465,269,Delivered,45
17376,16682,164,Late,44
17377,5559,210,Delivered,40
17378,6381,96,Delivered,70
17379,16803,25,Late,81
17380,3877,153,Late,56
17381,9719,160,Delivered,42
17382,7085,54,Delivered,57
17383,18201,106,Delivered,62
17384,17202,216,Delivered,29
17385,5525,75,Delivered,15
17386,8746,136,Late,78
17387,8703,121,Late,63
17388,8357,17,Delivered,86
17389,14397,228,Delivered,59
17390,8208,31,Late,47
17391,10133,288,Delivered,71
17392,9114,300,Late,56
17393,650,245,Late,23
17394,6820,230,Delivered,39
17395,8298,45,Late,23
17396,9213,57,Delivered,68
17397,19292,157,Delivered,46
17398,5987,202,Late,52
17399,18251,297,Delivered,58
17400,19363,198,Delivered,34
17401,1728,113,Delivered,46
17402,10802,180,Delivered,62
17403,8601,161,Late,78
17404,17564,200,Late,86
17405,16017,15,Late,47
17406,3373,6,Late,89
17407,12979,236,Late,66
17408,8663,44,Delivered,26
17409,247,244,Delivered,31
17410,8212,134,Delivered,46
17411,14074,128,Delivered,19
17412,4793,95,Late,81
17413,327,203,Late,78
17414,1942,255,Delivered,38
17415,1206,195,Delivered,67
17416,634,285,Late,36
17417,6059,131,Late,81
17418,876,76,Delivered,27
17419,16480,45,Late,65
17420,1157,43,Late,37
17421,15470,95,Late,87
17422,10735,137,Late,83
17423,1401,10,Delivered,61
17424,17252,176,Late,37
17425,1011,87,Delivered,21
17426,6022,6,Delivered,77
17427,13177,288,Delivered,90
17428,18622,46,Delivered,19
17429,5590,195,Delivered,58
17430,12146,62,Delivered,29
17431,10706,81,Delivered,65
17432,11741,90,Late,56
17433,16646,192,Late,33
17434,12698,55,Delivered,52
17435,18557,199,Late,78
17436,4341,92,Delivered,32
17437,14912,14,Delivered,71
17438,6293,161,Late,33
17439,16294,218,Delivered,61
17440,2432,27,Late,27
17441,8706,223,Delivered,58
17442,5223,129,Delivered,87
17443,13666,257,Late,59
17444,7219,20,Delivered,52
17445,1344,138,Delivered,58
17446,15612,225,Late,77
17447,10085,69,Delivered,83
17448,12019,236,Late,18
17449,3725,292,Late,17
17450,15152,266,Delivered,23
17451,8738,13,Delivered,75
17452,16028,13,Late,69
17453,13019,284,Late,90
17454,11347,18,Late,44
17455,11574,197,Late,19
17456,15087,192,Late,78
17457,12782,261,Late,62
17458,1960,78,Delivered,45
17459,6481,211,Late,17
17460,1692,72,Late,62
17461,12769,52,Late,18
17462,14500,117,Delivered,37
17463,3049,147,Delivered,80
17464,8715,50,Late,83
17465,1730,286,Delivered,15
17466,11239,103,Late,70
17467,3837,292,Delivered,89
17468,5117,114,Late,68
17469,5979,113,Delivered,56
17470,12518,300,Late,85
17471,9952,166,Delivered,86
17472,13326,18,Delivered,32
17473,5094,118,Late,23
17474,13985,215,Late,78
17475,5631,268,Late,24
17476,4864,107,Late,25
17477,5586,146,Delivered,46
17478,2971,152,Delivered,76
17479,8190,227,Late,18
17480,17844,156,Late,33
17481,10021,208,Delivered,33
17482,4367,84,Delivered,42
17483,17602,46,Late,16
17484,9501,87,Delivered,25
17485,1830,285,Delivered,53
17486,12878,97,Late,54
17487,5106,131,Delivered,30
17488,4971,216,Delivered,68
17489,15179,22,Late,30
17490,9570,94,Delivered,47
17491,8815,226,Delivered,30
17492,1654,235,Delivered,16
17493,10178,60,Delivered,16
17494,18331,52,Delivered,32
17495,10466,185,Late,26
17496,17358,185,Delivered,17
17497,10567,56,Late,22
17498,4243,280,Late,83
17499,5626,104,Late,87
17500,1963,160,Late,68
17501,12648,253,Late,52
17502,7508,237,Late,85
17503,14056,221,Late,36
17504,4774,223,Delivered,19
17505,15464,215,Late,25
17506,11086,276,Delivered,82
17507,441,188,Delivered,71
17508,7544,282,Delivered,90
17509,19143,69,Delivered,59
17510,18721,161,Late,41
17511,6398,234,Delivered,69
17512,17506,293,Delivered,78
17513,1547,111,Late,21
17514,17753,97,Late,26
17515,6533,48,Delivered,45
17516,15633,50,Late,31
17517,16205,271,Late,73
17518,4403,123,Delivered,74
17519,1536,186,Late,58
17520,6588,284,Delivered,39
17521,12156,141,Delivered,15
17522,5030,27,Late,34
17523,10690,152,Delivered,84
17524,8325,215,Late,30
17525,5113,1,Late,45
17526,5803,199,Late,34
17527,19923,272,Delivered,84
17528,17085,197,Delivered,18
17529,1356,61,Late,61
17530,18922,217,Late,52
17531,4978,92,Delivered,77
17532,13809,285,Delivered,61
17533,2430,47,Late,48
17534,9331,91,Late,86
17535,15125,114,Late,16
17536,6929,122,Late,68
17537,14560,9,Delivered,58
17538,13177,224,Delivered,59
17539,8514,143,Delivered,48
17540,19718,123,Late,47
17541,15998,126,Delivered,74
17542,18424,234,Delivered,54
17543,15549,11,Delivered,90
17544,6338,32,Delivered,46
17545,18673,172,Late,27
17546,14471,200,Delivered,53
17547,6125,46,Late,40
17548,8477,203,Late,90
17549,11657,265,Late,21
17550,12156,2,Delivered,77
17551,3492,47,Delivered,62
17552,13484,68,Late,61
17553,17050,245,Delivered,16
17554,12735,212,Late,70
17555,17748,165,Late,73
17556,6243,229,Delivered,61
17557,18206,15,Delivered,34
17558,7903,109,Late,62
17559,14502,1,Late,61
17560,17040,134,Delivered,84
17561,4468,156,Delivered,44
17562,3805,74,Delivered,28
17563,14328,77,Late,67
17564,11111,170,Delivered,77
17565,12945,124,Delivered,47
17566,2484,224,Delivered,23
17567,1419,31,Late,41
17568,12054,105,Late,45
17569,5157,280,Late,27
17570,11242,3,Late,84
17571,617,254,Late,81
17572,15694,300,Late,87
17573,15283,90,Delivered,52
17574,8070,278,Delivered,29
17575,19396,213,Late,38
17576,11893,192,Delivered,48
17577,19250,161,Delivered,77
17578,8718,4,Delivered,37
17579,9464,32,Delivered,50
17580,19741,288,Late,46
17581,14309,27,Delivered,69
17582,15134,233,Late,20
17583,11737,69,Late,18
17584,3966,272,Late,42
17585,1933,266,Late,19
17586,14225,98,Delivered,80
17587,17160,163,Late,25
17588,9255,77,Late,73
17589,16973,288,Delivered,15
17590,14968,253,Delivered,74
17591,16302,233,Late,52
17592,1414,26,Delivered,58
17593,14354,86,Late,90
17594,8701,195,Late,43
17595,16108,294,Late,57
17596,8479,101,Delivered,82
17597,7869,73,Delivered,62
17598,5120,259,Late,21
17599,19229,123,Delivered,30
17600,9610,261,Delivered,81
17601,19643,265,Delivered,38
17602,10336,247,Late,48
17603,13998,291,Delivered,61
17604,17955,171,Late,48
17605,5651,196,Late,28
17606,18697,46,Delivered,43
17607,9668,58,Late,59
17608,16749,100,Late,58
17609,9975,102,Delivered,65
17610,6496,61,Delivered,20
17611,17502,118,Delivered,72
17612,12890,61,Delivered,85
17613,19428,48,Delivered,86
17614,15673,78,Delivered,17
17615,12856,76,Delivered,64
17616,9266,219,Late,35
17617,6128,222,Delivered,48
17618,6003,203,Late,87
17619,6209,298,Delivered,71
17620,16328,75,Late,33
17621,19806,102,Delivered,56
17622,538,102,Delivered,69
17623,17090,277,Delivered,57
17624,19453,27,Late,45
17625,19036,15,Late,22
17626,2026,142,Late,61
17627,8993,297,Late,47
17628,10115,94,Delivered,83
17629,18251,99,Delivered,54
17630,7370,92,Delivered,30
17631,11173,186,Late,16
17632,1359,256,Late,82
17633,2286,62,Late,86
17634,19983,223,Delivered,21
17635,8429,98,Late,57
17636,7847,173,Late,21
17637,2770,257,Late,20
17638,13492,205,Late,90
17639,14771,68,Delivered,81
17640,4521,156,Delivered,85
17641,17691,67,Delivered,48
17642,18833,198,Delivered,20
17643,10430,151,Late,65
17644,17125,221,Delivered,21
17645,9597,260,Late,31
17646,14801,223,Delivered,77
17647,584,87,Late,63
17648,983,133,Late,67
17649,3197,258,Delivered,42
17650,5139,237,Delivered,73
17651,14805,43,Delivered,33
17652,5352,106,Delivered,22
17653,9282,119,Delivered,76
17654,5969,235,Delivered,85
17655,19928,263,Late,66
17656,8190,266,Delivered,30
17657,6337,48,Late,87
17658,2382,101,Late,85
17659,15309,245,Delivered,40
17660,14815,27,Delivered,80
17661,16447,89,Late,24
17662,18558,5,Delivered,83
17663,7338,62,Delivered,33
17664,6768,211,Delivered,41
17665,3027,122,Late,47
17666,8548,18,Delivered,81
17667,19748,74,Delivered,49
17668,19501,294,Late,44
17669,5952,35,Delivered,54
17670,16170,52,Delivered,19
17671,595,231,Delivered,65
17672,9428,173,Delivered,15
17673,9064,227,Delivered,75
17674,3536,69,Delivered,82
17675,7158,12,Delivered,76
17676,5279,276,Delivered,70
17677,9940,287,Late,32
17678,15582,21,Delivered,27
17679,19463,108,Delivered,42
17680,5873,40,Late,80
17681,18113,164,Late,72
17682,17140,178,Delivered,33
17683,6236,271,Late,50
17684,10141,209,Late,30
17685,9984,282,Late,51
17686,15466,212,Delivered,81
17687,18912,224,Late,88
17688,2104,63,Delivered,56
17689,15308,98,Delivered,72
17690,422,203,Delivered,36
17691,1620,33,Delivered,35
17692,19449,10,Late,39
17693,7731,284,Delivered,35
17694,11549,227,Late,68
17695,6956,8,Delivered,29
17696,13516,51,Delivered,80
17697,3505,255,Late,62
17698,7423,278,Delivered,84
17699,11762,146,Late,88
17700,15104,97,Delivered,69
17701,9428,60,Delivered,63
17702,2775,44,Late,43
17703,17592,149,Delivered,87
17704,15561,134,Late,50
17705,7106,86,Delivered,19
17706,12450,60,Delivered,19
17707,18451,245,Delivered,37
17708,613,68,Delivered,24
17709,12881,132,Late,58
17710,9107,155,Late,52
17711,1625,10,Late,42
17712,16751,84,Late,15
17713,7681,149,Late,17
17714,12982,47,Delivered,67
17715,9684,115,Late,54
17716,6456,225,Late,52
17717,17359,12,Late,29
17718,780,252,Late,17
17719,3318,78,Delivered,72
17720,10414,181,Delivered,71
17721,17268,255,Late,16
17722,617,250,Delivered,31
17723,16107,254,Delivered,86
17724,13856,287,Late,75
17725,9036,214,Delivered,37
17726,2970,255,Late,41
17727,8405,178,Delivered,38
17728,16273,29,Late,42
17729,11330,109,Delivered,21
17730,7851,202,Delivered,37
17731,402,116,Late,62
17732,14321,140,Late,57
17733,5822,255,Delivered,66
17734,925,178,Delivered,78
17735,6264,168,Late,31
17736,10800,264,Delivered,63
17737,19018,5,Late,43
17738,18712,222,Delivered,53
17739,18145,265,Delivered,17
17740,2660,299,Late,52
17741,14074,144,Late,66
17742,11147,38,Late,70
17743,2694,287,Late,34
17744,5186,244,Delivered,57
17745,15067,201,Late,84
17746,7315,229,Delivered,60
17747,11528,225,Late,23
17748,6111,55,Late,79
17749,8853,262,Delivered,89
17750,7906,231,Delivered,45
17751,3228,230,Late,19
17752,6384,109,Late,56
17753,19727,183,Delivered,68
17754,4139,143,Late,30
17755,3165,61,Delivered,70
17756,19305,66,Late,69
17757,2932,227,Delivered,77
17758,9875,15,Delivered,83
17759,3761,181,Delivered,86
17760,18362,279,Delivered,58
17761,17862,11,Late,19
17762,15345,174,Delivered,81
17763,13626,36,Late,41
17764,8679,111,Delivered,56
17765,19922,217,Late,40
17766,15000,232,Delivered,76
17767,4276,172,Late,52
17768,8517,78,Delivered,33
17769,7303,38,Delivered,89
17770,10170,200,Delivered,48
17771,18547,252,Late,57
17772,1857,38,Delivered,67
17773,19899,68,Delivered,70
17774,8423,48,Delivered,43
17775,18815,217,Late,16
17776,18234,121,Late,16
17777,18751,88,Delivered,61
17778,15070,156,Delivered,25
17779,15112,152,Delivered,89
17780,10522,20,Delivered,72
17781,12202,195,Late,32
17782,12480,141,Late,72
17783,13024,295,Delivered,29
17784,13711,150,Delivered,39
17785,6561,199,Late,82
17786,2774,249,Late,23
17787,14924,53,Late,90
17788,9485,12,Late,16
17789,6658,110,Delivered,84
17790,11078,59,Late,70
17791,5911,135,Late,45
17792,19857,215,Delivered,48
17793,6946,68,Late,66
17794,10179,189,Late,27
17795,3008,144,Late,30
17796,4138,244,Delivered,85
17797,13420,82,Late,47
17798,12777,102,Delivered,29
17799,4222,170,Delivered,44
17800,6221,148,Delivered,29
17801,950,223,Delivered,73
17802,11218,39,Late,73
17803,13161,127,Delivered,43
17804,19315,170,Late,27
17805,7167,194,Late,37
17806,4368,219,Delivered,32
17807,3870,190,Late,87
17808,15136,294,Late,54
17809,8271,284,Delivered,44
17810,2638,68,Delivered,73
17811,7592,66,Delivered,86
17812,8433,78,Late,76
17813,16544,279,Late,17
17814,11856,240,Delivered,34
17815,8312,153,Delivered,71
17816,212,5,Delivered,76
17817,17350,28,Delivered,19
17818,6484,142,Delivered,58
17819,2447,211,Late,50
17820,5817,108,Late,38
17821,1125,283,Late,19
17822,11544,85,Late,69
17823,18618,14,Late,18
17824,15084,62,Late,87
17825,9035,60,Late,85
17826,11152,82,Late,47
17827,13822,287,Delivered,37
17828,15693,6,Late,81
17829,1103,160,Late,84
17830,4268,280,Delivered,55
17831,11722,33,Late,47
17832,19941,208,Late,49
17833,475,143,Delivered,42
17834,2255,248,Late,18
17835,2277,218,Late,90
17836,1815,33,Late,41
17837,19684,51,Late,68
17838,9982,243,Delivered,63
17839,3231,160,Delivered,53
17840,16969,70,Delivered,26
17841,2439,148,Delivered,72
17842,19741,8,Late,42
17843,14949,287,Late,42
17844,18774,179,Delivered,42
17845,11120,13,Late,51
17846,8570,7,Late,22
17847,14687,209,Delivered,17
17848,6050,84,Late,31
17849,10126,260,Delivered,19
17850,5477,276,Delivered,48
17851,16058,73,Delivered,36
17852,19705,144,Delivered,54
17853,5855,116,Late,19
17854,400,99,Delivered,58
17855,18892,279,Delivered,78
17856,13830,207,Delivered,90
17857,10585,4,Delivered,74
17858,8837,25,Late,41
17859,4345,202,Delivered,61
17860,7235,211,Late,53
17861,1734,154,Delivered,73
17862,9805,160,Delivered,60
17863,16948,69,Late,20
17864,5956,24,Late,48
17865,19875,20,Delivered,32
17866,13900,66,Delivered,81
17867,10250,287,Delivered,41
17868,5142,283,Delivered,33
17869,12926,282,Delivered,66
17870,11283,40,Late,32
17871,4770,205,Late,50
17872,16400,186,Late,75
17873,3759,73,Delivered,34
17874,16176,160,Late,38
17875,13526,174,Delivered,22
17876,17595,132,Late,16
17877,1436,30,Late,86
17878,933,206,Delivered,39
17879,17637,46,Delivered,46
17880,16278,116,Delivered,17
17881,13576,271,Late,74
17882,9950,235,Delivered,31
17883,3644,271,Delivered,45
17884,9421,235,Delivered,50
17885,10088,125,Late,81
17886,12637,50,Delivered,48
17887,4681,137,Late,88
17888,3071,282,Late,54
17889,10200,174,Delivered,36
17890,5808,105,Delivered,31
17891,7503,174,Delivered,79
17892,16658,140,Late,23
17893,10904,199,Late,70
17894,14323,66,Late,41
17895,14294,89,Late,70
17896,6061,95,Late,22
17897,534,253,Delivered,23
17898,17011,120,Late,17
17899,15831,176,Late,19
17900,3771,203,Late,58
17901,16197,271,Delivered,49
17902,16666,5,Delivered,39
17903,13051,79,Delivered,32
17904,8188,39,Late,60
17905,3037,107,Delivered,48
17906,4481,222,Late,46
17907,16932,260,Delivered,85
17908,17658,22,Late,74
17909,12530,276,Late,27
17910,2441,71,Late,19
17911,6171,165,Late,59
17912,17342,206,Late,39
17913,16404,153,Delivered,24
17914,18576,56,Delivered,65
17915,13231,225,Delivered,15
17916,4442,102,Late,54
17917,15423,72,Late,83
17918,12193,272,Late,31
17919,7379,51,Late,49
17920,18642,93,Late,63
17921,10622,5,Delivered,29
17922,13723,209,Delivered,42
17923,5555,135,Delivered,45
17924,186,267,Delivered,85
17925,14591,204,Late,26
17926,11646,272,Late,82
17927,325,118,Late,26
17928,3742,61,Late,49
17929,16784,118,Late,21
17930,19267,37,Late,70
17931,18698,77,Late,42
17932,13450,47,Delivered,71
17933,1429,264,Late,80
17934,12948,169,Delivered,67
17935,5833,192,Delivered,20
17936,7662,199,Late,66
17937,17564,124,Late,54
17938,7001,143,Late,84
17939,19432,156,Late,42
17940,245,102,Late,16
17941,4390,199,Late,79
17942,14599,239,Delivered,46
17943,11814,56,Late,53
17944,11180,168,Late,65
17945,555,136,Late,36
17946,12630,276,Delivered,66
17947,4579,176,Delivered,37
17948,16808,270,Late,39
17949,17978,280,Delivered,38
17950,8581,119,Delivered,65
17951,10566,254,Delivered,35
17952,11876,108,Late,39
17953,11130,59,Late,72
17954,17012,80,Late,68
17955,15990,65,Late,20
17956,10586,136,Late,32
17957,19520,73,Delivered,66
17958,9385,74,Late,55
17959,8827,192,Delivered,81
17960,17027,12,Late,60
17961,19740,276,Late,31
17962,6269,21,Delivered,46
17963,17608,261,Delivered,68
17964,7328,268,Delivered,24
17965,8253,241,Late,83
17966,19805,76,Late,24
17967,19738,103,Delivered,39
17968,5885,107,Late,24
17969,19406,204,Late,66
17970,18130,107,Late,39
17971,17829,100,Delivered,53
17972,8671,282,Delivered,86
17973,9036,255,Late,69
17974,19736,197,Delivered,70
17975,6099,54,Delivered,61
17976,6503,296,Delivered,27
17977,6045,50,Delivered,57
17978,18155,162,Late,73
17979,2608,199,Delivered,59
17980,15023,81,Late,84
17981,19126,19,Late,56
17982,18400,266,Late,30
17983,17220,194,Late,41
17984,6249,133,Late,25
17985,4026,243,Delivered,39
17986,11913,75,Delivered,74
17987,13031,18,Delivered,86
17988,7523,62,Late,35
17989,18159,148,Late,67
17990,14357,148,Delivered,79
17991,16162,154,Late,68
17992,18734,169,Late,44
17993,13056,211,Delivered,49
17994,10396,93,Late,45
17995,12540,94,Late,80
17996,4532,300,Late,68
17997,17178,112,Late,39
17998,9210,242,Delivered,33
17999,2996,295,Late,41
18000,6958,288,Delivered,22
18001,1368,30,Late,47
18002,19899,267,Delivered,74
18003,19317,181,Late,40
18004,10914,84,Late,80
18005,6789,23,Late,89
18006,1815,201,Delivered,31
18007,11871,156,Delivered,68
18008,12972,86,Late,78
18009,7097,227,Delivered,72
18010,17123,60,Late,89
18011,10299,197,Late,32
18012,17754,73,Delivered,48
18013,19460,108,Late,17
18014,9785,127,Late,68
18015,18,9,Late,59
18016,395,209,Delivered,90
18017,8452,167,Late,21
18018,19957,83,Delivered,47
18019,8433,156,Late,40
18020,2530,227,Delivered,50
18021,13528,178,Late,39
18022,13869,62,Late,57
18023,8093,224,Late,35
18024,4670,44,Late,90
18025,9719,54,Delivered,37
18026,4463,182,Delivered,82
18027,12938,120,Delivered,51
18028,19309,244,Late,49
18029,15390,280,Late,64
18030,17898,67,Late,77
18031,2363,283,Delivered,23
18032,849,198,Delivered,60
18033,19388,74,Delivered,85
18034,9003,207,Delivered,62
18035,12036,112,Delivered,70
18036,11821,160,Late,69
18037,2112,129,Delivered,52
18038,9313,158,Delivered,49
18039,7922,204,Delivered,72
18040,16470,32,Delivered,32
18041,19136,156,Delivered,64
18042,19659,34,Late,48
18043,6700,206,Late,24
18044,2507,118,Delivered,64
18045,14046,129,Late,21
18046,3447,71,Late,68
18047,793,282,Delivered,53
18048,2336,121,Late,20
18049,11226,228,Late,34
18050,6630,176,Late,72
18051,10292,75,Late,27
18052,8060,38,Late,16
18053,13943,2,Late,73
18054,8823,6,Late,48
18055,4833,231,Delivered,48
18056,5894,142,Late,23
18057,10729,120,Delivered,33
18058,10818,71,Delivered,66
18059,2063,215,Delivered,36
18060,13512,57,Late,18
18061,16197,77,Late,67
18062,18818,109,Late,36
18063,14278,86,Delivered,87
18064,1055,97,Delivered,50
18065,2133,170,Delivered,83
18066,7531,151,Late,47
18067,2767,62,Late,77
18068,8882,261,Delivered,67
18069,5291,168,Late,84
18070,16542,129,Late,40
18071,8172,140,Delivered,40
18072,19582,174,Delivered,80
18073,15613,269,Late,86
18074,11565,268,Delivered,55
18075,14431,18,Late,60
18076,12820,6,Late,33
18077,16038,76,Late,90
18078,17286,100,Late,18
18079,4662,3,Late,66
18080,7993,87,Delivered,74
18081,16539,196,Late,16
18082,5013,155,Delivered,24
18083,2234,65,Delivered,32
